"","eqlist.(inv5/AssetTot)","eqlist.capu1","eqlist.(profit1/AssetTot)","eqlist.(FinInv/AssetTot)","eqlist.dbtnw","difeqlist.(inv5/AssetTot)","difeqlist.capu1","difeqlist.(profit1/AssetTot)","difeqlist.(FinInv/AssetTot)","difeqlist.dbtnw","lageqlist.(inv5/AssetTot)","lageqlist.capu1","lageqlist.(profit1/AssetTot)","lageqlist.(FinInv/AssetTot)","lageqlist.dbtnw","ld1eqlist.(inv5/AssetTot)","ld1eqlist.capu1","ld1eqlist.(profit1/AssetTot)","ld1eqlist.(FinInv/AssetTot)","ld1eqlist.dbtnw","ld2eqlist.(inv5/AssetTot)","ld2eqlist.capu1","ld2eqlist.(profit1/AssetTot)","ld2eqlist.(FinInv/AssetTot)","ld2eqlist.dbtnw"
"1",0.234546471162593,78.7254,0.03265123886937,0.0301205070643511,31.3,0.0139549130773559,2.0214,0.00185750951418769,0.00242056839358148,0.900000000000002,0.220591558085237,76.704,0.0307937293551823,0.0276999386707696,30.4,0.0154392530315331,2.0616,-8.23294015622165e-05,0.00212112237014311,0.5,0.00865795557941718,2.4601,0.00228815374279703,-0.00149408620992351,0.399999999999999
"2",0.234925749538022,79.4871,0.0315744093460252,0.0303417929811707,32.3,0.000379278375429115,0.761700000000005,-0.00107682952334484,0.000221285916819611,0.999999999999996,0.234546471162593,78.7254,0.03265123886937,0.0301205070643511,31.3,0.0139549130773559,2.0214,0.00185750951418769,0.00242056839358148,0.900000000000002,0.0154392530315331,2.0616,-8.23294015622165e-05,0.00212112237014311,0.5
"3",0.232514363026726,79.6213,0.0286084040863546,0.027861722778878,32.5,-0.00241138651129585,0.134200000000007,-0.00296600525967053,-0.0024800702022927,0.200000000000003,0.234925749538022,79.4871,0.0315744093460252,0.0303417929811707,32.3,0.000379278375429115,0.761700000000005,-0.00107682952334484,0.000221285916819611,0.999999999999996,0.0139549130773559,2.0214,0.00185750951418769,0.00242056839358148,0.900000000000002
"4",0.225583183799026,79.4539,0.0281015278519292,0.029307696310759,33.5,-0.00693117922770009,-0.167400000000001,-0.000506876234425403,0.00144597353188093,1,0.232514363026726,79.6213,0.0286084040863546,0.027861722778878,32.5,-0.00241138651129585,0.134200000000007,-0.00296600525967053,-0.0024800702022927,0.200000000000003,0.000379278375429115,0.761700000000005,-0.00107682952334484,0.000221285916819611,0.999999999999996
"5",0.213394172762483,78.7806,0.0253643429454132,0.0274928481176396,34.1,-0.0121890110365434,-0.673299999999998,-0.002737184906516,-0.00181484819311939,0.600000000000001,0.225583183799026,79.4539,0.0281015278519292,0.029307696310759,33.5,-0.00693117922770009,-0.167400000000001,-0.000506876234425403,0.00144597353188093,1,-0.00241138651129585,0.134200000000007,-0.00296600525967053,-0.0024800702022927,0.200000000000003
"6",0.212686608294355,78.2445,0.0241401229419351,0.0305554432854083,34.9,-0.000707564468127336,-0.536100000000005,-0.00122422000347813,0.00306259516776871,0.799999999999997,0.213394172762483,78.7806,0.0253643429454132,0.0274928481176396,34.1,-0.0121890110365434,-0.673299999999998,-0.002737184906516,-0.00181484819311939,0.600000000000001,-0.00693117922770009,-0.167400000000001,-0.000506876234425403,0.00144597353188093,1
"7",0.207487823759864,77.6916,0.024740459764722,0.0284118285022367,35.4,-0.00519878453449102,-0.552900000000008,0.000600336822786915,-0.00214361478317152,0.5,0.212686608294355,78.2445,0.0241401229419351,0.0305554432854083,34.9,-0.000707564468127336,-0.536100000000005,-0.00122422000347813,0.00306259516776871,0.799999999999997,-0.0121890110365434,-0.673299999999998,-0.002737184906516,-0.00181484819311939,0.600000000000001
"8",0.208722506911022,77.7062,0.023109688737003,0.0302789444474596,36.6,0.00123468315115829,0.0146000000000015,-0.00163077102771903,0.00186711594522285,1.2,0.207487823759864,77.6916,0.024740459764722,0.0284118285022367,35.4,-0.00519878453449102,-0.552900000000008,0.000600336822786915,-0.00214361478317152,0.5,-0.000707564468127336,-0.536100000000005,-0.00122422000347813,0.00306259516776871,0.799999999999997
"9",0.206661580608246,78.3095,0.0161597947081874,0.0280134896140375,37.2,-0.00206092630277607,0.603300000000004,-0.00694989402881559,-0.00226545483342207,0.600000000000001,0.208722506911022,77.7062,0.023109688737003,0.0302789444474596,36.6,0.00123468315115829,0.0146000000000015,-0.00163077102771903,0.00186711594522285,1.2,-0.00519878453449102,-0.552900000000008,0.000600336822786915,-0.00214361478317152,0.5
"10",0.200216801797335,78.1032,0.0157471967937955,0.030945720900172,38.1,-0.0064447788109116,-0.206299999999999,-0.0004125979143919,0.00293223128613449,0.899999999999999,0.206661580608246,78.3095,0.0161597947081874,0.0280134896140375,37.2,-0.00206092630277607,0.603300000000004,-0.00694989402881559,-0.00226545483342207,0.600000000000001,0.00123468315115829,0.0146000000000015,-0.00163077102771903,0.00186711594522285,1.2
"11",0.191265727598663,78.3055,0.0154422526889662,0.0302102496273717,38.8,-0.00895107419867222,0.202299999999994,-0.000304944104829325,-0.00073547127280028,0.699999999999996,0.200216801797335,78.1032,0.0157471967937955,0.030945720900172,38.1,-0.0064447788109116,-0.206299999999999,-0.0004125979143919,0.00293223128613449,0.899999999999999,-0.00206092630277607,0.603300000000004,-0.00694989402881559,-0.00226545483342207,0.600000000000001
"12",0.188969660697782,78.8921,0.016400516484007,0.030402457432228,40.2,-0.00229606690088011,0.586600000000004,0.000958263795040841,0.000192207804856275,1.40000000000001,0.191265727598663,78.3055,0.0154422526889662,0.0302102496273717,38.8,-0.00895107419867222,0.202299999999994,-0.000304944104829325,-0.00073547127280028,0.699999999999996,-0.0064447788109116,-0.206299999999999,-0.0004125979143919,0.00293223128613449,0.899999999999999
"13",0.189141980560497,79.4987,0.0177894655425787,0.0289067535514476,40.5,0.000172319862714598,0.6066,0.00138894905857168,-0.00149570388078036,0.299999999999997,0.188969660697782,78.8921,0.016400516484007,0.030402457432228,40.2,-0.00229606690088011,0.586600000000004,0.000958263795040841,0.000192207804856275,1.40000000000001,-0.00895107419867222,0.202299999999994,-0.000304944104829325,-0.00073547127280028,0.699999999999996
"14",0.186372465626468,80.258,0.0198845963411073,0.0259210710068937,41,-0.0027695149340291,0.759299999999996,0.00209513079852862,-0.0029856825445539,0.5,0.189141980560497,79.4987,0.0177894655425787,0.0289067535514476,40.5,0.000172319862714598,0.6066,0.00138894905857168,-0.00149570388078036,0.299999999999997,-0.00229606690088011,0.586600000000004,0.000958263795040841,0.000192207804856275,1.40000000000001
"15",0.182970616595089,81.1696,0.0214966329730311,0.0247642769576345,41.2,-0.00340184903137886,0.911600000000007,0.00161203663192376,-0.00115679404925925,0.200000000000003,0.186372465626468,80.258,0.0198845963411073,0.0259210710068937,41,-0.0027695149340291,0.759299999999996,0.00209513079852862,-0.0029856825445539,0.5,0.000172319862714598,0.6066,0.00138894905857168,-0.00149570388078036,0.299999999999997
"16",0.193155942709079,82.9482,0.0214309797745128,0.0238915395356929,42,0.01018532611399,1.7786,-6.56531985182389e-05,-0.000872737421941609,0.799999999999997,0.182970616595089,81.1696,0.0214966329730311,0.0247642769576345,41.2,-0.00340184903137886,0.911600000000007,0.00161203663192376,-0.00115679404925925,0.200000000000003,-0.0027695149340291,0.759299999999996,0.00209513079852862,-0.0029856825445539,0.5
"17",0.179933443908641,83.2464,0.0230038821875833,0.0237697743751516,42.4,-0.0132224988004377,0.298199999999994,0.00157290241307049,-0.000121765160541305,0.399999999999999,0.193155942709079,82.9482,0.0214309797745128,0.0238915395356929,42,0.01018532611399,1.7786,-6.56531985182389e-05,-0.000872737421941609,0.799999999999997,-0.00340184903137886,0.911600000000007,0.00161203663192376,-0.00115679404925925,0.200000000000003
"18",0.181155341186509,84.0056,0.0234202792064658,0.0234570168993387,42.9,0.00122189727786767,0.759200000000007,0.000416397018882509,-0.000312757475812865,0.5,0.179933443908641,83.2464,0.0230038821875833,0.0237697743751516,42.4,-0.0132224988004377,0.298199999999994,0.00157290241307049,-0.000121765160541305,0.399999999999999,0.01018532611399,1.7786,-6.56531985182389e-05,-0.000872737421941609,0.799999999999997
"19",0.179708713176301,84.0621,0.0234701303863657,0.0230463235487539,42.9,-0.00144662801020823,0.0564999999999998,4.98511798998624e-05,-0.00041069335058486,0,0.181155341186509,84.0056,0.0234202792064658,0.0234570168993387,42.9,0.00122189727786767,0.759200000000007,0.000416397018882509,-0.000312757475812865,0.5,-0.0132224988004377,0.298199999999994,0.00157290241307049,-0.000121765160541305,0.399999999999999
"20",0.17578716291854,84.7921,0.0240221803860164,0.0218145617219369,43.3,-0.00392155025776073,0.730000000000004,0.000552049999650746,-0.00123176182681694,0.399999999999999,0.179708713176301,84.0621,0.0234701303863657,0.0230463235487539,42.9,-0.00144662801020823,0.0564999999999998,4.98511798998624e-05,-0.00041069335058486,0,0.00122189727786767,0.759200000000007,0.000416397018882509,-0.000312757475812865,0.5
"21",0.176074254852717,84.8863,0.0215812714943052,0.0231672630391396,42.6,0.00028709193417667,0.0942000000000007,-0.0024409088917112,0.00135270131720266,-0.699999999999996,0.17578716291854,84.7921,0.0240221803860164,0.0218145617219369,43.3,-0.00392155025776073,0.730000000000004,0.000552049999650746,-0.00123176182681694,0.399999999999999,-0.00144662801020823,0.0564999999999998,4.98511798998624e-05,-0.00041069335058486,0
"22",0.172241879717687,83.7969,0.0198880555787613,0.0231465437092571,43.7,-0.00383237513503007,-1.08940000000001,-0.00169321591554396,-2.07193298824779e-05,1.1,0.176074254852717,84.8863,0.0215812714943052,0.0231672630391396,42.6,0.00028709193417667,0.0942000000000007,-0.0024409088917112,0.00135270131720266,-0.699999999999996,-0.00392155025776073,0.730000000000004,0.000552049999650746,-0.00123176182681694,0.399999999999999
"23",0.169009011412677,82.5307,0.0180361657139427,0.023322283069083,44.1,-0.00323286830500927,-1.2662,-0.0018518898648186,0.000175739359825941,0.399999999999999,0.172241879717687,83.7969,0.0198880555787613,0.0231465437092571,43.7,-0.00383237513503007,-1.08940000000001,-0.00169321591554396,-2.07193298824779e-05,1.1,0.00028709193417667,0.0942000000000007,-0.0024409088917112,0.00135270131720266,-0.699999999999996
"24",0.166686988421901,81.9782,0.0172425675389117,0.0253095975232198,45.2,-0.0023220229907765,-0.552499999999995,-0.000793598175030934,0.00198731445413677,1.1,0.169009011412677,82.5307,0.0180361657139427,0.023322283069083,44.1,-0.00323286830500927,-1.2662,-0.0018518898648186,0.000175739359825941,0.399999999999999,-0.00383237513503007,-1.08940000000001,-0.00169321591554396,-2.07193298824779e-05,1.1
"25",0.16472391882094,82.2035,0.0173284374444705,0.0237110353352261,46.4,-0.00196306960096093,0.225300000000004,8.58699055587865e-05,-0.00159856218799367,1.2,0.166686988421901,81.9782,0.0172425675389117,0.0253095975232198,45.2,-0.0023220229907765,-0.552499999999995,-0.000793598175030934,0.00198731445413677,1.1,-0.00323286830500927,-1.2662,-0.0018518898648186,0.000175739359825941,0.399999999999999
"26",0.163613720164386,82.2414,0.0179532057548138,0.0238984987050252,47,-0.00111019865655346,0.0378999999999934,0.000624768310343287,0.000187463369799079,0.600000000000001,0.16472391882094,82.2035,0.0173284374444705,0.0237110353352261,46.4,-0.00196306960096093,0.225300000000004,8.58699055587865e-05,-0.00159856218799367,1.2,-0.0023220229907765,-0.552499999999995,-0.000793598175030934,0.00198731445413677,1.1
"27",0.158269505420502,81.9593,0.0187798915391379,0.0228790666470143,47.2,-0.00534421474388463,-0.2821,0.000826685784324089,-0.00101943205801094,0.200000000000003,0.163613720164386,82.2414,0.0179532057548138,0.0238984987050252,47,-0.00111019865655346,0.0378999999999934,0.000624768310343287,0.000187463369799079,0.600000000000001,-0.00196306960096093,0.225300000000004,8.58699055587865e-05,-0.00159856218799367,1.2
"28",0.147801634450107,80.1397,0.0174527306172914,0.0224266960184152,47,-0.0104678709703948,-1.81959999999999,-0.00132716092184651,-0.000452370628599076,-0.200000000000003,0.158269505420502,81.9593,0.0187798915391379,0.0228790666470143,47.2,-0.00534421474388463,-0.2821,0.000826685784324089,-0.00101943205801094,0.200000000000003,-0.00111019865655346,0.0378999999999934,0.000624768310343287,0.000187463369799079,0.600000000000001
"29",0.140941959825778,77.9914,0.0161257136340988,0.0223247552634776,46.7,-0.00685967462432921,-2.14830000000001,-0.00132701698319264,-0.000101940754937649,-0.299999999999997,0.147801634450107,80.1397,0.0174527306172914,0.0224266960184152,47,-0.0104678709703948,-1.81959999999999,-0.00132716092184651,-0.000452370628599076,-0.200000000000003,-0.00534421474388463,-0.2821,0.000826685784324089,-0.00101943205801094,0.200000000000003
"30",0.140010982219147,78.0508,0.0177045192078028,0.0225732619899486,46.7,-0.000930977606630856,0.0593999999999966,0.00157880557370404,0.000248506726471007,0,0.140941959825778,77.9914,0.0161257136340988,0.0223247552634776,46.7,-0.00685967462432921,-2.14830000000001,-0.00132701698319264,-0.000101940754937649,-0.299999999999997,-0.0104678709703948,-1.81959999999999,-0.00132716092184651,-0.000452370628599076,-0.200000000000003
"31",0.141070863843141,79.1078,0.0185126620770185,0.025030530080035,47.1,0.00105988162399409,1.057,0.000808142869215718,0.00245726809008647,0.399999999999999,0.140010982219147,78.0508,0.0177045192078028,0.0225732619899486,46.7,-0.000930977606630856,0.0593999999999966,0.00157880557370404,0.000248506726471007,0,-0.00685967462432921,-2.14830000000001,-0.00132701698319264,-0.000101940754937649,-0.299999999999997
"32",0.145533596933737,79.0589,0.0180796108763643,0.0268273797045462,47.1,0.00446273309059569,-0.0489000000000033,-0.000433051200654212,0.00179684962451116,0,0.141070863843141,79.1078,0.0185126620770185,0.025030530080035,47.1,0.00105988162399409,1.057,0.000808142869215718,0.00245726809008647,0.399999999999999,-0.000930977606630856,0.0593999999999966,0.00157880557370404,0.000248506726471007,0
"33",0.139822568019546,78.6632,0.0180278482814242,0.0261081196479825,48.8,-0.00571102891419076,-0.395699999999991,-5.17625949400975e-05,-0.000719260056563656,1.7,0.145533596933737,79.0589,0.0180796108763643,0.0268273797045462,47.1,0.00446273309059569,-0.0489000000000033,-0.000433051200654212,0.00179684962451116,0,0.00105988162399409,1.057,0.000808142869215718,0.00245726809008647,0.399999999999999
"34",0.146844557191222,79.666,0.0197333056705552,0.0294715859259329,49.2,0.00702198917167607,1.00279999999999,0.00170545738913097,0.00336346627795037,0.400000000000006,0.139822568019546,78.6632,0.0180278482814242,0.0261081196479825,48.8,-0.00571102891419076,-0.395699999999991,-5.17625949400975e-05,-0.000719260056563656,1.7,0.00446273309059569,-0.0489000000000033,-0.000433051200654212,0.00179684962451116,0
"35",0.146861046855667,79.8618,0.0182903867878853,0.0293146718372483,49.5,1.64896644452295e-05,0.195800000000006,-0.00144291888266987,-0.000156914088684606,0.299999999999997,0.146844557191222,79.666,0.0197333056705552,0.0294715859259329,49.2,0.00702198917167607,1.00279999999999,0.00170545738913097,0.00336346627795037,0.400000000000006,-0.00571102891419076,-0.395699999999991,-5.17625949400975e-05,-0.000719260056563656,1.7
"36",0.150119009506841,79.9268,0.02026409439101,0.0318460624788312,49.9,0.00325796265117401,0.0649999999999977,0.00197370760312472,0.00253139064158285,0.399999999999999,0.146861046855667,79.8618,0.0182903867878853,0.0293146718372483,49.5,1.64896644452295e-05,0.195800000000006,-0.00144291888266987,-0.000156914088684606,0.299999999999997,0.00702198917167607,1.00279999999999,0.00170545738913097,0.00336346627795037,0.400000000000006
"37",0.150837772529442,80.3461,0.0202012840455406,0.029519268654303,50.7,0.000718763022600821,0.419300000000007,-6.28103454694551e-05,-0.0023267938245282,0.800000000000004,0.150119009506841,79.9268,0.02026409439101,0.0318460624788312,49.9,0.00325796265117401,0.0649999999999977,0.00197370760312472,0.00253139064158285,0.399999999999999,1.64896644452295e-05,0.195800000000006,-0.00144291888266987,-0.000156914088684606,0.299999999999997
"38",0.149360165315388,80.2551,0.0220435466564111,0.0295265795165444,51,-0.0014776072140546,-0.0910000000000082,0.0018422626108705,7.31086224147609e-06,0.299999999999997,0.150837772529442,80.3461,0.0202012840455406,0.029519268654303,50.7,0.000718763022600821,0.419300000000007,-6.28103454694551e-05,-0.0023267938245282,0.800000000000004,0.00325796265117401,0.0649999999999977,0.00197370760312472,0.00253139064158285,0.399999999999999
"39",0.146143344408313,80.06,0.0225107804326311,0.0313479738088506,51,-0.00321682090707426,-0.195099999999996,0.000467233776220058,0.00182139429230612,0,0.149360165315388,80.2551,0.0220435466564111,0.0295265795165444,51,-0.0014776072140546,-0.0910000000000082,0.0018422626108705,7.31086224147609e-06,0.299999999999997,0.000718763022600821,0.419300000000007,-6.28103454694551e-05,-0.0023267938245282,0.800000000000004
"40",0.151185982100883,80.9733,0.0245806149713751,0.0305689912936417,50.8,0.0050426376925693,0.913299999999992,0.00206983453874396,-0.000778982515208838,-0.200000000000003,0.146143344408313,80.06,0.0225107804326311,0.0313479738088506,51,-0.00321682090707426,-0.195099999999996,0.000467233776220058,0.00182139429230612,0,-0.0014776072140546,-0.0910000000000082,0.0018422626108705,7.31086224147609e-06,0.299999999999997
"41",0.155325165748556,81.3786,0.0262061543649894,0.0313840178975146,51.4,0.00413918364767366,0.405300000000011,0.00162553939361434,0.000815026603872879,0.600000000000001,0.151185982100883,80.9733,0.0245806149713751,0.0305689912936417,50.8,0.0050426376925693,0.913299999999992,0.00206983453874396,-0.000778982515208838,-0.200000000000003,-0.00321682090707426,-0.195099999999996,0.000467233776220058,0.00182139429230612,0
"42",0.160825765197139,82.5293,0.0275834579818704,0.030908102137241,51.2,0.00550059944858278,1.1507,0.00137730361688096,-0.000475915760273643,-0.199999999999996,0.155325165748556,81.3786,0.0262061543649894,0.0313840178975146,51.4,0.00413918364767366,0.405300000000011,0.00162553939361434,0.000815026603872879,0.600000000000001,0.0050426376925693,0.913299999999992,0.00206983453874396,-0.000778982515208838,-0.200000000000003
"43",0.156045590159151,82.9345,0.0282559432120377,0.0304165503278923,50.7,-0.00478017503798756,0.405199999999994,0.000672485230167347,-0.000491551809348616,-0.5,0.160825765197139,82.5293,0.0275834579818704,0.030908102137241,51.2,0.00550059944858278,1.1507,0.00137730361688096,-0.000475915760273643,-0.199999999999996,0.00413918364767366,0.405300000000011,0.00162553939361434,0.000815026603872879,0.600000000000001
"44",0.159129810386101,84.0822,0.0294700009321411,0.0304613484087531,50.4,0.00308422022694962,1.1477,0.00121405772010341,4.47980808607751e-05,-0.300000000000004,0.156045590159151,82.9345,0.0282559432120377,0.0304165503278923,50.7,-0.00478017503798756,0.405199999999994,0.000672485230167347,-0.000491551809348616,-0.5,0.00550059944858278,1.1507,0.00137730361688096,-0.000475915760273643,-0.199999999999996
"45",0.158338828758518,84.0456,0.0302802969344603,0.0289439506964569,50.8,-0.000790981627583176,-0.0366000000000071,0.000810296002319102,-0.0015173977122962,0.399999999999999,0.159129810386101,84.0822,0.0294700009321411,0.0304613484087531,50.4,0.00308422022694962,1.1477,0.00121405772010341,4.47980808607751e-05,-0.300000000000004,-0.00478017503798756,0.405199999999994,0.000672485230167347,-0.000491551809348616,-0.5
"46",0.152002965525763,83.2218,0.0304460645001853,0.0333577165451625,50.8,-0.0063358632327549,-0.823799999999991,0.000165767565725096,0.00441376584870557,0,0.158338828758518,84.0456,0.0302802969344603,0.0289439506964569,50.8,-0.000790981627583176,-0.0366000000000071,0.000810296002319102,-0.0015173977122962,0.399999999999999,0.00308422022694962,1.1477,0.00121405772010341,4.47980808607751e-05,-0.300000000000004
"47",0.148139677321818,82.7664,0.0309536915717575,0.0301341068202786,50.1,-0.00386328820394541,-0.455399999999997,0.000507627071572172,-0.00322360972488385,-0.699999999999996,0.152002965525763,83.2218,0.0304460645001853,0.0333577165451625,50.8,-0.0063358632327549,-0.823799999999991,0.000165767565725096,0.00441376584870557,0,-0.000790981627583176,-0.0366000000000071,0.000810296002319102,-0.0015173977122962,0.399999999999999
"48",0.148443414416455,82.4845,0.0302344376972558,0.0319210664200663,49.9,0.000303737094636908,-0.281900000000007,-0.000719253874501734,0.0017869595997877,-0.200000000000003,0.148139677321818,82.7664,0.0309536915717575,0.0301341068202786,50.1,-0.00386328820394541,-0.455399999999997,0.000507627071572172,-0.00322360972488385,-0.699999999999996,-0.0063358632327549,-0.823799999999991,0.000165767565725096,0.00441376584870557,0
"49",0.147417004949119,81.6209,0.0305566368236668,0.0317522104209531,49.9,-0.0010264094673359,-0.863599999999991,0.000322199126411012,-0.000168855999113211,0,0.148443414416455,82.4845,0.0302344376972558,0.0319210664200663,49.9,0.000303737094636908,-0.281900000000007,-0.000719253874501734,0.0017869595997877,-0.200000000000003,-0.00386328820394541,-0.455399999999997,0.000507627071572172,-0.00322360972488385,-0.699999999999996
"50",0.152229217384637,82.2338,0.0305699855502278,0.0336823003526183,50.5,0.00481221243551827,0.612899999999996,1.33487265609918e-05,0.00193008993166512,0.600000000000001,0.147417004949119,81.6209,0.0305566368236668,0.0317522104209531,49.9,-0.0010264094673359,-0.863599999999991,0.000322199126411012,-0.000168855999113211,0,0.000303737094636908,-0.281900000000007,-0.000719253874501734,0.0017869595997877,-0.200000000000003
"51",0.156376476029893,82.3814,0.0299575914526743,0.0337281962607691,50.6,0.00414725864525617,0.147599999999997,-0.000612394097553523,4.58959081508364e-05,0.100000000000001,0.152229217384637,82.2338,0.0305699855502278,0.0336823003526183,50.5,0.00481221243551827,0.612899999999996,1.33487265609918e-05,0.00193008993166512,0.600000000000001,-0.0010264094673359,-0.863599999999991,0.000322199126411012,-0.000168855999113211,0
"52",0.153161374069803,82.2164,0.0303178544233591,0.0346112736397146,49.4,-0.00321510196008998,-0.165000000000006,0.000360262970684883,0.000883077378945538,-1.2,0.156376476029893,82.3814,0.0299575914526743,0.0337281962607691,50.6,0.00414725864525617,0.147599999999997,-0.000612394097553523,4.58959081508364e-05,0.100000000000001,0.00481221243551827,0.612899999999996,1.33487265609918e-05,0.00193008993166512,0.600000000000001
