Total Assets (fin. + non-fin) --- Financial Assets --- Ratio of Financial Assets over Non-Fin Assets at Historical cost ---  Ratio of Financial Assets over Non-Fin Assets (for illustrative comparison),
DATE,totinv,fininv,hfininvratio,fininvratio,physasset,
1945-10-01,193.31,68.94,0.35662924835756,0.240744621402626,217.39
#N/A
#N/A
#N/A
1946-10-01,210.96,67.34,0.319207432688661,0.215591483912278,245.01
#N/A
#N/A
#N/A
1947-10-01,237.33,76.07,0.320482029241984,0.20958941857261,286.84
#N/A
#N/A
#N/A
1948-10-01,258.55,81.54,0.315374202281957,0.205825928917609,314.62
#N/A
#N/A
#N/A
1949-10-01,267.59,85.43,0.31925707238686,0.210645694139691,320.17
#N/A
#N/A
#N/A
1950-10-01,303.98,102.22,0.336272123165998,0.225953354703217,350.14
#N/A
#N/A
#N/A
1967-10-01,953.03,294.87,0.309402642099409,0.247102596978153,898.44
1968-01-01,971.19,300.11,0.309012654578404,0.246561724642206,917.07
1968-04-01,991.08,306.99,0.309752996730839,0.246945260024937,936.16
1968-07-01,1011.64,313.71,0.31011031592266,0.247335141442493,954.65
1968-10-01,1039.31,327.95,0.315545891023852,0.250691800822517,980.23
1969-01-01,1063.71,335.84,0.315725150651963,0.250799056068345,1003.24
1969-04-01,1088.73,343.74,0.315725662009865,0.250546663168022,1028.22
1969-07-01,1114.17,351.64,0.315607133561306,0.250062225762177,1054.54
1969-10-01,1141.66,362.16,0.317222290349141,0.250466824349558,1083.78
1970-01-01,1159.78,366.29,0.31582713962993,0.248665969666934,1106.7
1970-04-01,1177.63,371.41,0.315387685436003,0.245249006220203,1143.01
1970-07-01,1193.32,375.08,0.31431636107666,0.244601970745323,1158.35
1970-10-01,1213.83,383.6,0.316016246097065,0.244870730928822,1182.91
1971-01-01,1232.62,389.57,0.31604225146436,0.243242399455521,1211.97
1971-04-01,1251.94,397.66,0.317635030432768,0.242821900074498,1239.97
1971-07-01,1276.30,408.93,0.32040272663167,0.244153347384007,1265.96
1971-10-01,1305.25,425.2,0.325753687033135,0.248107972481722,1288.57
1972-01-01,1335.03,436.34,0.326839097248751,0.2481756806716,1321.85
1972-04-01,1363.00,445.49,0.326845194424065,0.248374831350423,1348.16
1972-07-01,1394.82,456.96,0.327612165010539,0.249356092024272,1375.6
1972-10-01,1451.36,493.64,0.340115477896593,0.260210643950576,1403.41
1973-01-01,1492.67,510.58,0.342058191026818,0.261674866748668,1440.62
1973-04-01,1535.74,528.19,0.343925404039746,0.261743237015416,1489.78
1973-07-01,1579.24,545.03,0.345121704110838,0.261223609480218,1541.42
1973-10-01,1633.82,571.7,0.349916147433622,0.263673721641354,1596.51
1974-01-01,1677.99,584.68,0.348434734414389,0.260885279550221,1656.43
1974-04-01,1723.77,599.05,0.347523161442652,0.255911314266185,1741.8
1974-07-01,1776.38,617.22,0.347465069410824,0.250890200478025,1842.9
1974-10-01,1807.86,616.1,0.340789662916376,0.240735530860724,1943.14
1975-01-01,1956.12,740.79,0.378708872666299,0.269171375106735,2011.35
1975-04-01,1982.78,759.66,0.383128738437951,0.269370560931588,2060.47
1975-07-01,1999.06,763.27,0.381814452792813,0.267033547560988,2095.06
1975-10-01,2030.69,774.24,0.381269420738764,0.266420745471563,2131.84
1976-01-01,2089.18,809.48,0.387463023770092,0.271316192563842,2174.05
1976-04-01,2144.83,840.42,0.391835250346181,0.273208695397759,2235.69
1976-07-01,2195.42,861.56,0.392430605533338,0.272963742126808,2294.73
1976-10-01,2229.84,864.09,0.387512108492089,0.268487676953479,2354.27
1977-01-01,2277.42,881.8,0.387192524874639,0.266652958039505,2425.12
1977-04-01,2332.58,902.33,0.386837750473724,0.266553034107492,2482.85
1977-07-01,2395.95,930.58,0.388392913040756,0.267345050878816,2550.24
1977-10-01,2470.27,965.32,0.390775097458982,0.269377811512831,2618.17
1978-01-01,2540.53,993.6,0.391099494987266,0.2694250641966,2694.28
1978-04-01,2606.65,1018.43,0.390704544146702,0.26756589179873,2787.82
1978-07-01,2688.64,1055.94,0.392741311592478,0.26847047038394,2877.23
1978-10-01,2788.01,1100.18,0.394611210146305,0.269729970922963,2978.64
1979-01-01,2888.93,1144.45,0.396153593198866,0.270292930509599,3089.66
1979-04-01,2974.44,1177.12,0.395748443404473,0.268417152173665,3208.32
1979-07-01,3092.42,1240.65,0.401190653274782,0.27145564025591,3329.71
1979-10-01,3185.32,1279.09,0.401557771275727,0.271070600551852,3439.57
1980-01-01,3279.38,1303.82,0.397581250114351,0.267727044985996,3566.14
1980-04-01,3344.25,1318.59,0.394285714285714,0.263654722866512,3682.61
1980-07-01,3464.94,1401.33,0.404434131615555,0.269440273181912,3799.59
1980-10-01,3553.59,1446.28,0.406994053900422,0.269251176116869,3925.21
1981-01-01,3759.77,1567.3,0.416863265572096,0.278600403155563,4058.32
1981-04-01,3840.58,1593.38,0.414877440386608,0.276133913778881,4176.91
1981-07-01,3921.54,1615.24,0.411891756809825,0.273825184783346,4283.56
1981-10-01,4005.93,1640.04,0.409403059963604,0.271364017677942,4403.65
1982-01-01,4086.46,1657.74,0.405666518208914,0.268432097725904,4517.9
1982-04-01,4130.25,1663.74,0.402820652502875,0.266683550715462,4574.89
1982-07-01,4220.48,1716.45,0.406695446963378,0.270870023544858,4620.38
1982-10-01,4285.70,1750.81,0.408526028420095,0.274020477858433,4638.53
1983-01-01,4370.75,1795.62,0.410826517188126,0.277066790930777,4685.2
1983-04-01,4473.92,1860.88,0.415939489306917,0.283786462844803,4696.47
1983-07-01,4553.69,1893.53,0.415825407526643,0.28578004566975,4732.3
1983-10-01,4647.05,1928.54,0.415000914558699,0.286926196703653,4792.84
1984-01-01,4793.08,2004.82,0.418275931134052,0.29230363232629,4853.87
1984-04-01,4940.71,2086.4,0.422287484997096,0.297152525668287,4934.91
1984-07-01,5099.90,2177.02,0.426875036765427,0.302547518424377,5018.61
1984-10-01,5188.33,2202.79,0.424564358859209,0.30182097200718,5095.52
1985-01-01,5334.26,2266.93,0.424975535500707,0.306164095873631,5137.39
1985-04-01,5443.22,2313.71,0.425062738599579,0.308407178732525,5188.44
1985-07-01,5541.53,2361.26,0.426102538468618,0.310378051681917,5246.43
1985-10-01,5711.89,2473.32,0.433012540507608,0.31697202087413,5329.64
1986-01-01,5767.40,2477,0.42948295592468,0.315874981349731,5364.71
1986-04-01,5848.66,2515.72,0.430136133746875,0.317251659262043,5414.01
1986-07-01,5957.68,2588.5,0.43448120744988,0.321353994671619,5466.48
1986-10-01,6048.59,2642.33,0.436850571786152,0.324071507590568,5511.21
1987-01-01,6205.92,2741.36,0.441733054889525,0.330066413982094,5564.12
1987-04-01,6301.36,2790.77,0.442883758426752,0.331717991508461,5622.31
1987-07-01,6419.61,2855.97,0.44488216573904,0.334703334411521,5676.87
1987-10-01,6495.27,2873.2,0.442351126281125,0.331174826383886,5802.56
1988-01-01,6638.01,2942.41,0.443266882695266,0.33268772415415,5901.95
1988-04-01,6750.56,3004.57,0.445084555947951,0.334045992653272,5989.91
1988-07-01,6842.74,3048.57,0.445518900323555,0.33434818133462,6069.38
1988-10-01,7101.77,3252.47,0.4579816017697,0.344809417491991,6180.19
1989-01-01,7330.43,3393.29,0.462905995964766,0.344887166920592,6445.57
1989-04-01,7421.54,3434.64,0.462793436402687,0.346833137093729,6468.22
1989-07-01,7496.05,3464.1,0.462123384982758,0.348174898560805,6485.21
1989-10-01,7545.28,3480.89,0.461333442894101,0.348929268466272,6495.01
1990-01-01,7709.87,3486.12,0.452163266047287,0.348451712212382,6518.48
1990-04-01,7764.63,3497.86,0.450487660068799,0.348475731250498,6539.74
1990-07-01,7870.12,3538.76,0.449644986353448,0.348631490592545,6611.69
1990-10-01,7958.64,3588.92,0.450947649347125,0.350546880952055,6649.14
1991-01-01,8067.86,3621.09,0.44882905751959,0.35207178546809,6664
1991-04-01,8122.22,3651.05,0.449512571686066,0.354379010489514,6651.62
1991-07-01,8221.40,3709.46,0.451196876444401,0.36093756233404,6567.83
1991-10-01,8252.39,3714.58,0.450122934083338,0.36385773953656,6494.3
1992-01-01,8431.40,3831.01,0.454374125293545,0.372455115435507,6454.82
1992-04-01,8483.12,3836.89,0.452297032223993,0.373824154389807,6427
1992-07-01,8550.94,3847.05,0.449897905961216,0.375929431147584,6386.37
1992-10-01,8621.16,3877.51,0.449765460796459,0.379405965782612,6342.44
1993-01-01,8781.62,3966.38,0.451668370983942,0.384151538395977,6358.66
1993-04-01,8918.71,4045.69,0.453618292331514,0.387791584872094,6386.95
1993-07-01,9053.44,4120.15,0.455092208044677,0.390936115583835,6419.04
1993-10-01,9210.51,4225.85,0.458807384173081,0.394931870432328,6474.35
1994-01-01,9310.79,4253.03,0.456786158854404,0.393148029517716,6564.87
1994-04-01,9433.19,4313.55,0.457273732427737,0.39267299765501,6671.56
1994-07-01,9562.59,4370.3,0.457020535231564,0.392435934966066,6766.04
1994-10-01,9762.47,4495.8,0.460517676366739,0.395352109331924,6875.82
1995-01-01,9917.34,4551.39,0.458932536345431,0.394662497528693,6980.97
1995-04-01,10116.25,4671.14,0.461746200420116,0.397802147266693,7071.23
1995-07-01,10318.64,4798.96,0.465076793065753,0.40099501739275,7168.67
1995-10-01,10554.19,4975.38,0.471412775400102,0.406932454371838,7251.17
1996-01-01,10789.80,5108.79,0.473483289773675,0.410823707649403,7326.69
1996-04-01,10955.19,5228.55,0.477266939231542,0.416764975019051,7317.01
1996-07-01,11155.77,5338.6,0.47855056172725,0.420855964872173,7346.5
1996-10-01,11386.03,5472.48,0.480631089150476,0.42227652828395,7486.99
1997-01-01,11551.66,5534.67,0.479123346774403,0.412075484060224,7896.52
1997-04-01,11715.58,5631.59,0.480692377159304,0.413842541730814,7976.46
1997-07-01,11946.31,5759.9,0.48214888111894,0.413657072928307,8164.45
1997-10-01,12094.79,5818.45,0.481069948300053,0.407176342730059,8471.29
1998-01-01,12414.94,6009.59,0.484061139240302,0.405650194975129,8805.12
1998-04-01,12668.07,6176.56,0.487569140366291,0.411984074417215,8815.67
1998-07-01,12833.22,6231.29,0.485559352991689,0.408979809899857,9004.89
1998-10-01,13483.34,6824.78,0.506163903009195,0.426453505628439,9178.78
1999-01-01,13887.57,7103.84,0.511525054419168,0.432118095474459,9335.74
1999-04-01,14334.64,7445.18,0.519383116701919,0.445337557108899,9272.88
1999-07-01,14634.04,7650.4,0.52278181554786,0.448256607337782,9416.61
1999-10-01,15176.77,8093.5,0.533281455803837,0.455339998638509,9681.13
2000-01-01,15606.12,8376.21,0.536725976732205,0.46217932836698,9747.08
2000-04-01,16033.62,8697.38,0.542446434429655,0.469867046995457,9812.92
2000-07-01,16521.21,9037.01,0.546994439269279,0.464841937630973,10404.04
2000-10-01,17335.57,9760.81,0.563050421762884,0.477687109586815,10672.67
2001-01-01,17452.63,9740.89,0.558133072207455,0.477449437381659,10661.04
2001-04-01,17622.36,9848.69,0.55887463427146,0.479718832759461,10681.44
2001-07-01,17636.45,9794.92,0.555379342214561,0.475487785519519,10804.81
2001-10-01,17737.73,9886.96,0.557397705343356,0.481851189402837,10631.74
2002-01-01,17832.84,9920.23,0.556289968395387,0.480470443276984,10726.68
2002-04-01,17858.22,9907.67,0.55479605470198,0.480511663999224,10711.33
2002-07-01,17855.45,9833.15,0.55070860717596,0.47534531258082,10853.18
2002-10-01,18010.31,9941.62,0.551996051150702,0.473838510311458,11039.41
2003-01-01,18082.62,9949.77,0.550239401148727,0.468571794556629,11284.49
2003-04-01,18203.41,10004.33,0.549585489751645,0.468073648519352,11369.08
2003-07-01,18270.77,10018.12,0.548313508407144,0.468541496153217,11363.38
2003-10-01,18414.62,10116.71,0.549384673699484,0.470731192081699,11374.77
2004-01-01,18708.93,10303.35,0.550718293349753,0.467433007552259,11739.06
2004-04-01,18982.26,10495.73,0.552923097671194,0.463656210573189,12141.15
2004-07-01,19230.47,10653.36,0.55398333998077,0.456961380282995,12660.12
2004-10-01,19589.57,10937.26,0.558321086169834,0.458316100269821,12926.75
2005-01-01,19914.77,11115.9,0.558173657039474,0.459517791783345,13074.47
2005-04-01,20276.43,11373.81,0.560937009128333,0.458571445850653,13428.89
2005-07-01,20662.84,11640.88,0.563372701913193,0.459214793500939,13708.64
2005-10-01,21025.05,11900.65,0.566022435142842,0.456582841542047,14163.94
2006-01-01,21343.13,12064.03,0.565241836600349,0.454829345166508,14460.27
2006-04-01,21716.04,12280.25,0.565492143134752,0.451086405531647,14943.47
2006-07-01,22031.92,12452.76,0.565214016753874,0.446377363306062,15444.61
2006-10-01,22320.92,12659.45,0.567156282088731,0.449027048826503,15533.63
2007-01-01,22701.23,12890.05,0.567812404878502,0.445310572932249,16056.14
2007-04-01,23175.83,13222.71,0.570538789765027,0.443636607644626,16582.55
2007-07-01,23576.91,13483.47,0.571893008880298,0.439762537335923,17177.34
2007-10-01,23954.44,13752.76,0.574121958183953,0.441265866729897,17413.86
2008-01-01,23935.81,13547.51,0.565993379793707,0.441844779822851,17113.72
2008-04-01,23985.50,13442.88,0.560458193491901,0.44671950828846,16649.56
2008-07-01,23879.60,13226.59,0.553886162247274,0.436043488996706,17106.6
2008-10-01,23534.70,12923.22,0.549113436755089,0.437953963258311,16584.95
2009-01-01,23464.33,12821.41,0.546421312690369,0.444782253946404,16004.84
2009-04-01,23541.54,12932.13,0.54933279641009,0.466946330958787,14762.98
2009-07-01,23724.94,13099.19,0.552127423715297,0.487379268596236,13777.61
2009-10-01,23978.64,13317.47,0.555388879436031,0.490018934808477,13859.99
2010-01-01,24186.79,13479.1,0.557291810943081,0.496713841663734,13657.45
2010-04-01,24429.99,13564.98,0.555259334940374,0.485031578051583,14402.23
2010-07-01,24717.75,13794.85,0.558094891323037,0.486315336003661,14571.21
2010-10-01,25006.11,14016.76,0.560533405635663,0.484136200231555,14935.33
2011-01-01,25243.01,14096.1,0.558415973372431,0.478290300744609,15375.75
2011-04-01,25457.36,14212.07,0.558269985575881,0.480269898728839,15379.77
2011-07-01,25618.57,14273.68,0.557161465296463,0.480395835934668,15438.64
2011-10-01,25957.56,14508.91,0.558947374098336,0.475674674403928,15992.84
2012-01-01,26263.71,14640.34,0.557435716431532,0.476293388812888,16097.72
2012-04-01,26534.58,14804.01,0.557914238702855,0.476942070134664,16235.42
2012-07-01,26830.11,14961.15,0.557625369407729,0.472859896629899,16678.56
2012-10-01,27053.54,15088.39,0.557723314582861,0.472378855080681,16852.9
2013-01-01,27519.87,15398.22,0.559530622782738,0.474061672701389,17083.25
2013-04-01,27879.17,15663.26,0.561826625398102,0.470714348179788,17612.25
2013-07-01,28260.96,15902.76,0.562711245477861,0.466057009687614,18219.16
2013-10-01,28726.75,16260.71,0.566047673335828,0.466871246494671,18568.4
2014-01-01,29114.29,16442.46,0.564755657788667,0.467368391730517,18738.47
2014-04-01,29531.49,16728.09,0.566449237745877,0.464741201552907,19266.33
2014-07-01,29927.50,16975.33,0.567215103165984,0.464031746535069,19606.93
2014-10-01,30338.79,17274.4,0.569383287863491,0.46299033087719,20036.11
2015-01-01,30721.71,17478.7,0.568936429645355,0.460223151104236,20500.05
2015-04-01,31127.30,17766.63,0.570773244065499,0.460984062026961,20774.03
2015-07-01,31361.45,17882.37,0.570202270622054,0.458433677181386,21125.17
2015-10-01,31767.41,18172.98,0.572063633768066,0.459280248703574,21395.41
2016-01-01,32149.35,18385.07,0.57186443893889,0.460733316242285,21518.86
2016-04-01,32592.94,18723.5,0.574464899453685,0.461132696668841,21879.78
2016-07-01,32966.94,18998.18,0.576279751775567,0.460351907323737,22270.64
2016-10-01,33290.25,19223.93,0.5774642725723,0.460358474575662,22534.68
